Id,ProductMaster__c,MRR_Target__c,ARR_Target__c
a03RB00001Uj0rkYAB,a0CRB0000CcXZ6d2QG,true,true
a03RB00001Uj0rlYAB,a0CRB0000CcXZ6k2QG,true,true
a03RB00001Uj0rmYAB,a0CRB0000CcXZ6e2QG,false,true
a03RB00001Uj0rnYAB,a0CRB0000CcXZ6x2QG,false,true
a03RB00001Uj0roYAB,a0CRB0000CcXZ6b2QG,true,true
a03RB00001Uj0rpYAB,a0CRB0000CcXZ6V2QW,true,true
a03RB00001Uj0rqYAB,a0CRB0000CcXZ6h2QG,true,true
a03RB00001Uj0rrYAB,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001Uj0rsYAB,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001Uj0rtYAB,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001Uj0ruYAB,a0CRB0000CcXZ6T2QW,true,true
a03RB00001Uj0rvYAB,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001Uj0rwYAB,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001Uj0rxYAB,a0CRB0000CcXZ6T2QW,true,true
a03RB00001Uj0ryYAB,a0CRB0000CcXZ6T2QW,true,true
a03RB00001Uj0rzYAB,a0CRB0000CcXZ6T2QW,true,true
a03RB00001Uj0s0YAB,a0CRB0000CcXZ6T2QW,true,true
a03RB00001Uj0s1YAB,a0CRB0000CcXZ6T2QW,true,true
a03RB00001Uj0s2YAB,a0CRB0000CcXZ6T2QW,true,true
a03RB00001Uj0s3YAB,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001Uj0s4YAB,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001Uj0s5YAB,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001Uj0s6YAB,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001Uj0s7YAB,a0CRB0000CcXZ6T2QW,true,true
a03RB00001Uj0s8YAB,a0CRB0000CcXZ6T2QW,true,true
a03RB00001Uj0s9YAB,a0CRB0000CcXZ6T2QW,true,true
a03RB00001Uj0sAYAR,a0CRB0000CcXZ6T2QW,true,true
a03RB00001Uj0sBYAR,a0CRB0000CcXZ6j2QG,true,true
a03RB00001Uj0sCYAR,a0CRB0000CcXZ6T2QW,true,true
a03RB00001Uj0sDYAR,a0CRB0000CcXZ6T2QW,true,true
a03RB00001Uj0sEYAR,a0CRB0000CcXZ6T2QW,true,true
a03RB00001Uj0sFYAR,a0CRB0000CcXZ6i2QG,true,true
a03RB00001Uj0sGYAR,a0CRB0000CcXZ6j2QG,true,true
a03RB00001Uj0sHYAR,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001Uj0sIYAR,a0CRB0000CcXZ6j2QG,true,true
a03RB00001Uj0sJYAR,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001Uj0sKYAR,a0CRB0000CcXZ6i2QG,true,true
a03RB00001Uj0sLYAR,a0CRB0000CcXZ6j2QG,true,true
a03RB00001Uj0sMYAR,a0CRB0000CcXZ6j2QG,true,true
a03RB00001Uj0sNYAR,a0CRB0000CcXZ6j2QG,true,true
a03RB00001UyXx0YAF,a0CRB0000CcXZ6i2QG,true,true
a03RB00001UyXx1YAF,a0CRB0000CcXZ6i2QG,true,true
a03RB00001UyXx2YAF,a0CRB0000CcXZ6i2QG,true,true
a03RB00001UyXx3YAF,a0CRB0000Ck3ReH2QU,false,false
a03RB00001UyZVsYAN,a0CRB0000CcXZ6T2QW,true,true
a03RB00001UyZVtYAN,a0CRB0000CcXZ6T2QW,true,true
a03RB00001UyZVuYAN,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZVvYAN,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZVwYAN,a0CRB0000CcXZ6T2QW,true,true
a03RB00001UyZVxYAN,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZVyYAN,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZVzYAN,a0CRB0000CcXZ6a2QG,false,true
a03RB00001UyZW0YAN,a0CRB0000CcXZ6V2QW,true,true
a03RB00001UyZW1YAN,a0CRB0000CcXZ6i2QG,true,true
a03RB00001UyZW2YAN,a0CRB0000CcXZ6i2QG,true,true
a03RB00001UyZW3YAN,a0CRB0000CcXZ6T2QW,true,true
a03RB00001UyZW4YAN,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZW5YAN,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZW6YAN,a0CRB0000CcXZ6b2QG,true,true
a03RB00001UyZW7YAN,a0CRB0000CcXZ6V2QW,true,true
a03RB00001UyZW8YAN,a0CRB0000CcXZ6V2QW,true,true
a03RB00001UyZW9YAN,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZWAYA3,a0CRB0000CcXZ6V2QW,true,true
a03RB00001UyZWBYA3,a0CRB0000CcXZ6V2QW,true,true
a03RB00001UyZWCYA3,a0CRB0000CcXZ6i2QG,true,true
a03RB00001UyZWDYA3,a0CRB0000CcXZ6i2QG,true,true
a03RB00001UyZWEYA3,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZWFYA3,a0CRB0000CcXZ6T2QW,true,true
a03RB00001UyZWGYA3,a0CRB0000CcXZ6T2QW,true,true
a03RB00001UyZWHYA3,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZWIYA3,a0CRB0000CcXZ6T2QW,true,true
a03RB00001UyZWJYA3,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZWKYA3,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZWLYA3,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZWMYA3,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZWNYA3,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZWOYA3,a0CRB0000CcXZ6b2QG,true,true
a03RB00001UyZWPYA3,a0CRB0000CcXZ6V2QW,true,true
a03RB00001UyZWQYA3,a0CRB0000CcXZ6T2QW,true,true
a03RB00001UyZWRYA3,a0CRB0000CcXZ6i2QG,true,true
a03RB00001UyZWSYA3,a0CRB0000CcXZ6i2QG,true,true
a03RB00001UyZWTYA3,a0CRB0000CcXZ6i2QG,true,true
a03RB00001UyZWUYA3,a0CRB0000CcXZ6i2QG,true,true
a03RB00001UyZWVYA3,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZWWYA3,a0CRB0000CcXZ6T2QW,true,true
a03RB00001UyZWXYA3,a0CRB0000CcXZ6T2QW,true,true
a03RB00001UyZWYYA3,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZWZYA3,a0CRB0000CcXZ6T2QW,true,true
a03RB00001UyZWaYAN,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZWbYAN,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZWcYAN,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZWdYAN,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZWeYAN,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZWfYAN,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZWgYAN,a0CRB0000CcXZ6b2QG,true,true
a03RB00001UyZWhYAN,a0CRB0000CcXZ6V2QW,true,true
a03RB00001UyZWiYAN,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZWjYAN,a0CRB0000CcXZ6T2QW,true,true
a03RB00001UyZWkYAN,a0CRB0000CcXZ6T2QW,true,true
a03RB00001UyZWlYAN,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZWmYAN,a0CRB0000CcXZ6T2QW,true,true
a03RB00001UyZWnYAN,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZWoYAN,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZWpYAN,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZWqYAN,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZWrYAN,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZWsYAN,a0CRB0000CcXZ6T2QW,true,true
a03RB00001UyZWtYAN,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZWuYAN,a0CRB0000CcXZ6T2QW,true,true
a03RB00001UyZWvYAN,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZWwYAN,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZWxYAN,a0CRB0000CcXZ6V2QW,true,true
a03RB00001UyZWyYAN,a0CRB0000CcXZ6V2QW,true,true
a03RB00001UyZWzYAN,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZX0YAN,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZX1YAN,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZX2YAN,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZX3YAN,a0CRB0000CcXZ6T2QW,true,true
a03RB00001UyZX4YAN,a0CRB0000CcXZ6T2QW,true,true
a03RB00001UyZX5YAN,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZX6YAN,a0CRB0000CcXZ6V2QW,true,true
a03RB00001UyZX7YAN,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZX8YAN,a0CRB0000CcXZ6T2QW,true,true
a03RB00001UyZX9YAN,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001UyZXAYA3,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001VH5KKYA1,a0CRB0000DeNntf2QC,false,false
a03RB00001VH5KLYA1,a0CRB0000DeLaE72QK,false,false
a03RB00001VH5KMYA1,a0CRB0000DeOKkf2QG,false,false
a03RB00001VH5KNYA1,a0CRB0000DeNxPu2QK,false,false
a03RB00001VH5KOYA1,a0CRB0000DeL3CL2Q0,false,false
a03RB00001VH5KPYA1,a0CRB0000CcXZ6V2QW,true,true
a03RB00001VH5KQYA1,a0CRB0000CcXZ6i2QG,true,true
a03RB00001VH5KRYA1,a0CRB0000CcXZ6i2QG,true,true
a03RB00001VH5KSYA1,a0CRB0000CcXZ6i2QG,true,true
a03RB00001VH5KTYA1,a0CRB0000DaCRfV2QW,true,true
a03RB00001VH5KUYA1,a0CRB0000CcXZ6i2QG,true,true
a03RB00001VH5KVYA1,a0CRB0000CcXZ6i2QG,true,true
a03RB00001VK8GnYAL,a0CRB0000CcXZ6x2QG,false,false
a03RB00001VLhyrYAD,a0CRB0000CcXZ6x2QG,false,true
a03RB00001VU9YAYA1,a0CRB0000Ck3ReH2QU,false,false
a03RB00001VUaoUYAT,a0CRB0000DeVodR2QS,false,false
a03RB00001VUaoVYAT,a0CRB0000CcXZ6x2QG,false,true
a03RB00001VUaoWYAT,a0CRB0000CcXZ6Z2QW,false,true
a03RB00001VUaoXYAT,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001VUaoYYAT,a0CRB0000CcXZ6Z2QW,false,true
a03RB00001VUaoZYAT,a0CRB0000CcXZ6S2QW,false,true
a03RB00001VUaoaYAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001VUaobYAD,a0CRB0000CcXZ6Z2QW,false,true
a03RB00001VUaocYAD,a0CRB0000CcXZ6W2QW,true,true
a03RB00001VVITJYA5,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001VWEogYAH,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001VWEohYAH,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001VWEoiYAH,a0CRB0000Dgrzsx2QA,true,true
a03RB00001VWEojYAH,a0CRB0000Dgv0pG2QQ,true,true
a03RB00001VWEokYAH,a0CRB0000CcXZ6T2QW,true,true
a03RB00001VWEolYAH,a0CRB0000CcXZ6T2QW,true,true
a03RB00001VWEomYAH,a0CRB0000CcXZ6T2QW,true,true
a03RB00001VWEonYAH,a0CRB0000CcXZ6T2QW,true,true
a03RB00001VX2zxYAD,a0CRB0000Ck3ReH2QU,false,false
a03RB00001VXL05YAH,a0CRB0000Ck3ReH2QU,false,false
a03RB00001VXL06YAH,a0CRB0000Ck3ReH2QU,false,false
a03RB00001VXL07YAH,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001VXL08YAH,a0CRB0000CcXZ6V2QW,true,true
a03RB00001VXL09YAH,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001VZHRpYAP,a0CRB0000CcXZ6V2QW,true,true
a03RB00001VrXgEYAV,a0CRB0000CcXZ6V2QW,true,true
a03RB00001Vsf74YAB,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001WSLkwYAH,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001WSLkxYAH,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001WSLkyYAH,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001WSLkzYAH,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001WSLl0YAH,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001WSLl1YAH,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001WYiuvYAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiuwYAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiuxYAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiuyYAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiuzYAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiv0YAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiv1YAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiv2YAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiv3YAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiv4YAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiv5YAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiv6YAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiv7YAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiv8YAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiv9YAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivAYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivBYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivCYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivDYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivEYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivFYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivGYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivHYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivIYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivJYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivKYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivLYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivMYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivNYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivOYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivPYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivQYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivRYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivSYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivTYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivUYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivVYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivWYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivXYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivYYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivZYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivaYAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivbYAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivcYAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivdYAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiveYAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivfYAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivgYAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivhYAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiviYAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivjYAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivkYAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivlYAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivmYAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivnYAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivoYAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivpYAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivqYAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivrYAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivsYAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivtYAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivuYAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivvYAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivwYAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivxYAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivyYAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYivzYAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiw0YAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiw1YAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiw2YAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiw3YAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiw4YAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiw5YAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiw6YAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiw7YAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiw8YAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiw9YAD,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiwAYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiwBYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiwCYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiwDYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiwEYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiwFYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiwGYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiwHYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiwIYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiwJYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiwKYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiwLYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiwMYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiwNYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiwOYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiwPYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiwQYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiwRYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WYiwSYAT,a0CRB0000CcXZ6V2QW,true,true
a03RB00001WZCQ2YAP,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001WZCQ3YAP,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001WimNlYAJ,a0CRB0000CcXZ6Q2QW,true,true
a03RB00001X0cEfYAJ,a0CRB0000CcXZ6S2QW,false,true
a03RB00001X0cEgYAJ,a0CRB0000CcXZ6S2QW,false,true
a03RB00001X0cEhYAJ,a0CRB0000CcXZ6S2QW,false,true
a03RB00001X0cEiYAJ,a0CRB0000CcXZ6S2QW,false,true
a03RB00001X0cEjYAJ,a0CRB0000CcXZ6S2QW,false,true
a03RB00001X0cEkYAJ,a0CRB0000CcXZ6S2QW,false,true
a03RB00001X0cElYAJ,a0CRB0000CcXZ6S2QW,false,true
a03RB00001X0cEmYAJ,a0CRB0000CcXZ6S2QW,false,true
a03RB00001X0cEnYAJ,a0CRB0000CcXZ6S2QW,false,true
a03RB00001X0cEoYAJ,a0CRB0000CcXZ6S2QW,false,true
a03RB00001X0cEpYAJ,a0CRB0000CcXZ6S2QW,false,true
a03RB00001X0cEqYAJ,a0CRB0000CcXZ6S2QW,false,true
